area,num_bath_rooms,num_bed_rooms,price,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,price_per_sqft
1100,2,2,5000000,25,1,2,2,2,5,2,3,4545.454545
6120,8,14,50000000,122,1,1,1,1,1,3,3,8169.934641
1228,3,3,4912000,176,1,1,3,2,5,3,3,4000
1000,2,2,6500000,170,1,2,2,1,2,2,4,6500
1430,3,3,7000000,104,1,1,2,2,1,2,3,4895.104895
1350,3,3,6575000,122,1,1,1,1,3,3,5,4870.37037
1250,3,3,6125000,122,1,1,1,1,3,3,5,4900
1350,3,3,5586000,82,1,2,2,1,3,3,4,4137.777778
1250,3,3,5800000,122,1,1,1,1,3,3,7,4640
1235,3,3,5928000,88,1,1,2,1,3,2,4,4800
1445,3,3,6936000,88,1,1,2,1,3,3,4,4800
1445,3,3,6936000,88,1,1,2,1,3,3,4,4800
1320,3,3,6336000,88,1,1,2,2,3,3,3,4800
900,2,2,4950000,122,2,2,3,1,3,3,5,5500
1350,2,4,7425000,17,5,1,2,2,2,2,3,5500
1828,4,4,10500000,122,1,1,3,1,3,1,5,5743.982495
1360,3,3,5000000,77,1,1,2,1,1,2,3,3676.470588
1150,2,3,6325000,17,1,1,2,1,2,2,3,5500
1150,2,3,6325000,17,1,1,2,2,2,4,3,5500
1150,2,3,6325000,17,1,1,2,1,2,3,3,5500
1150,2,3,6325000,17,1,1,2,1,2,3,3,5500
1150,2,3,6325000,17,1,1,2,1,2,2,3,5500
650,2,2,3200000,118,1,1,1,1,1,2,3,4923.076923
1026,3,3,4309000,82,1,1,2,1,3,2,4,4199.805068
1700,3,3,8500000,118,1,1,1,1,2,2,3,5000
1090,3,3,4578000,82,4,1,2,1,3,1,4,4200
1313,3,3,6000000,41,1,2,2,2,1,4,3,4569.687738
1040,2,3,5000000,118,1,2,2,2,2,3,4,4807.692308
1265,2,3,5500000,118,5,1,1,1,4,2,3,4347.826087
1160,2,3,6000000,118,4,1,1,1,3,3,3,5172.413793
1280,2,3,6000000,118,1,3,3,5,1,2,4,4687.5
816,2,2,4080000,82,3,1,2,1,3,3,4,5000
1310,3,3,6812000,118,1,2,2,1,2,3,4,5200
850,2,2,3570000,118,1,1,2,1,3,3,4,4200
850,2,2,3570000,118,1,1,2,2,5,1,4,4200
2200,5,4,21000000,118,1,4,2,1,1,3,4,9545.454545
1454,3,3,7100000,88,1,1,2,1,3,3,4,4883.081155
1250,3,3,6000000,88,1,1,2,1,2,3,4,4800
1470,3,3,6500000,41,1,1,1,3,2,2,3,4421.768707
1040,3,3,4264000,82,1,1,2,1,2,2,4,4100
1450,4,3,11000000,37,1,2,3,1,4,1,4,7586.206897
1207,3,3,10500000,20,1,1,2,1,4,3,4,8699.25435
1475,3,3,15500000,20,1,1,2,1,4,2,4,10508.47458
950,2,2,3895000,82,1,1,2,2,2,3,4,4100
1375,3,3,14600000,20,1,1,2,1,4,3,4,10618.18182
1208,3,3,10500000,20,1,1,2,1,4,3,4,8692.05298
1050,3,3,7500000,118,1,1,3,1,2,2,4,7142.857143
1256,3,3,5700000,63,1,2,1,2,1,2,4,4538.216561
1600,3,3,6500000,77,1,1,1,1,1,2,3,4062.5
1300,2,2,9300000,122,1,2,1,2,5,1,4,7153.846154
650,2,2,2100000,118,5,2,3,1,2,2,3,3230.769231
1700,4,3,15000000,37,1,2,3,1,4,3,4,8823.529412
1550,3,3,10100000,37,1,1,1,1,2,3,3,6516.129032
1000,2,2,4500000,58,5,2,3,1,2,2,4,4500
1253,3,2,11000000,37,3,1,1,1,4,3,3,8778.930567
1851,4,3,13900000,37,1,2,3,1,4,3,4,7509.454349
1000,2,2,4500000,58,1,2,3,1,2,2,3,4500
1175,3,3,6463000,118,1,2,2,1,2,3,4,5500.425532
1268,3,3,9700000,122,1,1,2,2,3,2,4,7649.842271
855,2,2,4702000,118,1,2,2,1,2,3,4,5499.415205
2200,5,4,12500000,118,1,1,1,1,3,3,3,5681.818182
3900,6,11,25000000,118,4,2,1,1,1,3,3,6410.25641
2300,3,3,22000000,61,1,2,3,3,5,1,3,9565.217391
24000,10,21,60000000,109,1,1,2,1,4,2,4,2500
2200,4,3,20000000,118,1,1,1,1,3,3,3,9090.909091
905,2,2,4073000,118,5,1,1,1,3,3,3,4500.552486
850,2,2,3825000,118,5,1,1,2,3,1,3,4500
850,2,2,3570000,118,1,1,1,1,3,3,3,4200
1200,4,3,6600000,118,1,1,1,1,3,1,3,5500
1200,3,3,6500000,87,1,1,2,1,3,3,4,5416.666667
1350,3,3,6500000,118,1,1,1,2,3,3,3,4814.814815
645,2,2,2600000,118,1,1,1,1,1,3,4,4031.007752
1470,3,3,9800000,20,1,1,3,1,4,2,3,6666.666667
1515,3,3,7272000,77,1,2,1,1,1,2,4,4800
1240,3,3,6200000,58,2,2,3,3,2,2,3,5000
1100,3,3,6200000,118,1,1,1,1,3,1,3,5636.363636
1450,4,3,11500000,37,2,2,3,2,3,3,4,7931.034483
1173,3,3,6230000,88,4,2,2,1,2,2,4,5311.167945
1154,3,3,6500000,118,1,2,1,2,3,2,3,5632.582322
1200,3,3,6000000,118,1,1,1,2,3,3,3,5000
1467,3,3,7102000,118,4,1,2,2,3,1,3,4841.172461
1200,3,3,7500000,118,2,2,2,2,3,3,3,6250
600,2,2,2880000,58,1,2,3,1,2,3,3,4800
1114,3,3,4456000,58,1,2,3,2,2,3,3,4000
2250,3,3,12000000,65,1,2,3,1,2,2,5,5333.333333
1000,3,3,4800000,58,1,2,3,2,2,3,4,4800
600,2,2,2880000,58,1,2,3,1,2,2,4,4800
2200,4,3,17000000,118,1,1,1,1,3,2,3,7727.272727
2300,4,3,18000000,118,3,1,1,1,3,3,3,7826.086957
1045,2,2,4702000,41,1,1,1,1,1,3,3,4499.521531
2200,5,4,18000000,118,1,2,1,1,3,2,3,8181.818182
1450,4,3,11500000,37,1,2,3,1,3,2,4,7931.034483
1400,3,3,9000000,15,1,1,2,2,3,3,3,6428.571429
1275,3,3,7000000,118,1,2,2,1,3,2,4,5490.196078
2250,4,4,19000000,37,1,1,1,2,3,2,3,8444.444444
1165,3,3,6900000,118,2,1,3,1,4,3,5,5922.746781
1320,4,4,6000000,118,3,1,3,1,1,2,4,4545.454545
1380,3,3,9000000,118,3,1,1,1,3,2,3,6521.73913
1300,3,3,9200000,82,1,2,2,1,2,2,4,7076.923077
1232,3,3,7300000,20,5,1,2,1,1,1,3,5925.324675
1000,2,3,5000000,122,4,1,2,1,5,3,3,5000
1075,2,3,4100000,118,1,2,2,2,2,1,4,3813.953488
1600,4,3,11000000,37,1,3,1,3,3,3,3,6875
800,2,2,2800000,58,1,2,3,2,2,1,3,3500
1083,2,2,5000000,118,1,2,2,2,3,3,4,4616.805171
1135,3,3,7500000,58,1,2,3,1,2,1,3,6607.929515
1129,3,3,6345000,58,1,2,3,1,2,3,3,5620.017715
1687,4,4,7592000,118,1,1,3,1,2,2,4,4500.296384
1500,3,3,13500000,37,1,2,1,1,3,3,3,9000
1329,3,3,6645000,58,1,2,3,1,2,3,3,5000
1054,3,3,5270000,58,2,2,3,1,2,2,3,5000
1325,3,3,8200000,162,1,1,2,3,4,2,3,6188.679245
1250,3,3,6600000,118,1,2,2,1,2,2,3,5280
1200,2,3,5000000,118,1,1,2,2,3,3,2,4166.666667
1230,3,3,7400000,118,1,2,2,1,2,1,4,6016.260163
1250,3,3,6000000,118,1,1,2,2,1,2,3,4800
1645,3,3,11200000,118,1,1,1,3,3,1,2,6808.510638
1913,5,3,16300000,178,1,1,3,2,2,2,3,8520.648197
985,2,3,5500000,118,1,2,3,1,2,3,3,5583.756345
2175,4,3,19500000,118,4,2,1,3,3,3,2,8965.517241
1650,3,3,12500000,37,1,1,1,1,3,1,2,7575.757576
1600,3,3,12500000,37,1,1,1,2,3,3,2,7812.5
1221,3,3,8200000,118,1,2,2,2,3,3,2,6715.806716
2200,4,4,14000000,118,1,1,1,1,3,1,2,6363.636364
1650,4,3,11500000,15,1,1,2,1,3,3,2,6969.69697
1400,3,3,8500000,109,1,2,2,1,3,3,4,6071.428571
1550,3,3,14500000,37,1,3,1,1,3,3,3,9354.83871
1574,3,3,7500000,118,1,1,1,1,3,3,2,4764.930114
1390,3,3,8000000,109,3,2,2,1,1,3,4,5755.395683
2200,5,4,21000000,118,1,1,1,2,3,1,2,9545.454545
1400,3,3,7000000,13,1,1,1,2,1,3,3,5000
1400,3,3,8140000,118,1,1,1,1,3,3,2,5814.285714
1400,3,3,7500000,118,1,1,1,1,3,3,2,5357.142857
800,2,2,4200000,118,3,1,3,1,2,3,3,5250
800,2,2,4200000,118,1,1,3,1,2,1,3,5250
1400,3,3,7500000,118,1,1,1,1,3,3,2,5357.142857
1400,3,3,7500000,118,1,1,1,1,3,1,2,5357.142857
1455,3,3,10000000,118,1,1,3,1,2,4,3,6872.852234
1150,2,3,5000000,118,1,1,2,1,1,3,2,4347.826087
938,2,2,4000000,162,2,2,2,1,1,1,4,4264.392324
4350,6,6,39000000,37,1,1,1,2,3,1,2,8965.517241
1296,3,3,5800000,20,3,1,3,1,4,3,3,4475.308642
1010,2,2,7400000,37,1,1,2,1,2,1,1,7326.732673
1170,2,2,8600000,116,1,1,2,1,4,3,3,7350.42735
2100,3,4,16000000,37,1,1,1,1,3,3,2,7619.047619
1470,3,3,7000000,14,1,1,2,1,5,1,2,4761.904762
830,2,2,4700000,122,1,1,2,1,3,1,2,5662.650602
1570,4,3,16500000,178,1,1,1,1,2,3,2,10509.55414
2390,3,3,28000000,22,1,2,2,1,3,1,3,11715.48117
950,2,3,4000000,118,1,2,2,1,2,1,4,4210.526316
856,2,2,3500000,118,1,1,1,1,1,3,4,4088.785047
1078,2,3,5000000,161,1,2,3,1,2,3,5,4638.218924
1100,2,3,9500000,118,1,1,1,1,3,2,3,8636.363636
1438,3,3,7190000,118,5,1,2,1,3,3,3,5000
1375,3,3,5775000,174,1,2,3,1,3,3,4,4200
2950,5,4,32000000,37,1,2,3,2,4,3,5,10847.45763
800,2,3,5000000,106,1,1,2,2,1,3,4,6250
1650,3,3,10000000,178,1,1,2,1,3,1,4,6060.606061
1000,2,3,3600000,118,1,1,1,1,3,1,5,3600
1900,4,4,14300000,37,1,2,2,1,4,3,5,7526.315789
850,2,2,3300000,118,1,1,1,1,2,3,3,3882.352941
1756,4,3,16000000,37,1,2,3,1,4,1,5,9111.617312
850,2,2,3500000,118,4,1,1,1,2,1,3,4117.647059
920,3,3,5060000,93,1,1,2,1,3,1,4,5500
1150,3,3,6000000,118,1,1,2,1,3,3,3,5217.391304
800,2,3,1900000,118,2,1,3,1,1,3,3,2375
1580,3,3,6000000,118,1,2,2,2,2,3,4,3797.468354
1400,3,4,7700000,122,4,2,1,3,2,3,3,5500
1375,3,3,8250000,37,1,2,3,1,4,3,4,6000
1400,3,3,6300000,118,2,2,2,1,3,1,3,4500
1400,3,3,6300000,118,4,1,2,5,4,1,3,4500
2350,4,4,25800000,37,1,2,3,1,4,4,5,10978.7234
2350,4,4,25800000,37,1,2,3,1,4,2,5,10978.7234
1330,3,3,4200000,122,1,1,1,1,3,2,7,3157.894737
1200,3,3,6000000,118,1,2,2,1,3,3,3,5000
700,2,2,3200000,118,1,1,1,1,3,3,3,4571.428571
1800,3,3,18000000,122,1,1,1,1,4,3,4,10000
1350,3,3,8500000,118,1,1,1,1,3,3,3,6296.296296
2200,4,4,16500000,37,1,2,3,1,4,3,4,7500
1250,3,3,8000000,14,1,1,2,1,2,1,4,6400
1250,3,3,8000000,14,1,1,2,1,2,3,4,6400
1250,3,3,8000000,14,4,1,2,1,2,3,4,6400
1245,3,3,7300000,145,5,2,1,2,3,1,3,5863.453815
950,2,2,5500000,99,1,1,1,1,1,2,3,5789.473684
1900,4,3,13500000,37,4,2,3,2,4,1,5,7105.263158
1450,3,3,8700000,118,1,2,3,1,2,1,4,6000
1230,3,3,7700000,17,4,1,2,1,3,1,3,6260.162602
1100,2,3,5500000,17,4,1,2,1,3,3,3,5000
850,2,2,3700000,14,1,1,2,1,1,2,4,4352.941176
1550,3,3,9500000,15,1,1,1,1,1,3,4,6129.032258
950,2,3,4800000,25,1,2,2,1,5,3,3,5052.631579
650,2,2,3000000,118,1,1,3,1,1,1,4,4615.384615
1750,4,3,12000000,178,1,2,3,1,3,3,4,6857.142857
1775,3,3,13300000,118,5,2,3,1,3,3,4,7492.957746
900,2,2,5600000,159,1,2,2,1,2,3,4,6222.222222
1250,3,3,10000000,37,4,2,2,1,4,2,5,8000
1430,3,3,9000000,116,1,2,2,1,3,2,4,6293.706294
1150,2,2,5800000,161,2,2,3,1,2,3,5,5043.478261
1015,3,3,5000000,118,1,1,1,1,3,3,3,4926.108374
1035,2,2,4658000,99,1,1,2,2,1,3,3,4500.483092
1250,3,3,8700000,14,4,1,2,1,2,2,4,6960
1260,3,3,9000000,118,1,2,3,1,3,3,4,7142.857143
2240,3,3,20200000,37,5,2,3,1,4,2,5,9017.857143
1550,3,3,9500000,15,2,1,1,3,1,1,4,6129.032258
1775,4,3,12500000,104,1,1,2,1,1,3,3,7042.253521
2240,3,3,20200000,37,1,2,3,3,4,3,5,9017.857143
2240,3,3,20200000,37,4,2,3,1,4,1,5,9017.857143
2240,3,3,20200000,37,1,2,3,1,4,1,5,9017.857143
2240,3,3,20200000,37,3,2,3,2,4,2,5,9017.857143
650,2,2,2800000,118,4,1,2,1,1,3,4,4307.692308
1200,3,3,7000000,118,5,1,1,1,3,1,3,5833.333333
1300,4,4,8450000,122,1,1,1,1,4,2,3,6500
800,2,2,4000000,14,1,2,2,1,1,3,4,5000
860,2,2,3800000,177,1,1,2,1,1,3,3,4418.604651
1700,3,3,14600000,162,1,2,1,1,2,1,3,8588.235294
3300,3,3,16500000,104,1,1,2,1,2,2,3,5000
1100,2,3,5500000,47,1,1,1,3,3,2,3,5000
550,1,2,2310000,88,1,2,2,1,1,2,4,4200
1500,3,3,7500000,82,1,1,2,1,2,2,4,5000
1500,3,3,7500000,82,1,1,2,1,2,2,4,5000
650,2,2,3700000,118,1,1,1,1,3,3,3,5692.307692
1800,4,3,15000000,61,1,1,1,1,2,3,3,8333.333333
1250,3,3,13000000,37,1,2,3,1,4,1,5,10400
900,2,2,4000000,122,1,1,2,1,4,3,4,4444.444444
1550,4,3,11000000,37,3,2,3,1,4,1,4,7096.774194
2525,3,3,25000000,104,1,1,2,1,1,3,4,9900.990099
1856,3,3,12000000,118,1,1,1,1,4,3,3,6465.517241
1500,3,3,9500000,122,1,2,3,1,3,3,5,6333.333333
1600,4,4,9000000,118,1,1,1,1,4,3,5,5625
1200,2,2,8400000,58,1,2,3,1,2,3,3,7000
1300,2,3,9100000,58,1,2,3,1,2,3,3,7000
1600,4,4,9000000,118,4,1,1,3,4,3,5,5625
1600,3,3,12500000,37,1,2,1,1,3,2,4,7812.5
1225,2,3,4500000,104,1,1,2,2,2,3,3,3673.469388
1385,3,3,9000000,90,1,1,2,1,2,3,4,6498.194946
1200,2,3,3600000,41,1,1,1,1,1,3,3,3000
1600,3,4,8000000,88,3,2,3,1,3,2,3,5000
1500,4,3,12000000,37,4,2,3,1,4,3,4,8000
1115,3,3,5000000,118,1,1,1,1,3,3,3,4484.304933
910,2,2,4200000,118,1,1,1,1,3,2,3,4615.384615
1739,4,3,9000000,104,1,1,2,1,1,2,3,5175.388154
1581,4,3,8500000,104,1,1,2,1,1,2,3,5376.344086
1235,4,3,10500000,122,1,1,2,1,2,2,4,8502.024291
1548,3,3,6966000,90,2,1,2,1,2,3,4,4500
1548,3,3,6966000,90,2,1,2,1,2,3,4,4500
1548,3,3,6966000,90,1,1,2,1,2,3,4,4500
865,2,2,4200000,118,1,1,1,1,3,1,5,4855.491329
1450,4,3,11500000,101,1,2,1,1,3,3,4,7931.034483
1500,3,3,9000000,162,4,2,2,1,4,3,4,6000
1320,3,3,6600000,118,1,2,2,1,2,3,4,5000
1320,3,3,6600000,118,1,2,2,1,2,3,4,5000
750,2,2,3000000,118,2,1,1,1,3,1,3,4000
888,2,3,3500000,58,4,1,2,1,2,3,3,3941.441441
1003,2,2,4012000,58,1,1,3,1,2,2,4,4000
1071,2,3,4284000,58,1,1,3,1,2,2,4,4000
995,2,2,3980000,58,2,2,3,1,2,2,4,4000
1400,3,3,9000000,178,2,2,2,1,3,2,3,6428.571429
1003,2,2,4012000,58,1,1,3,1,2,1,4,4000
1125,3,3,7000000,178,1,2,3,2,3,1,4,6222.222222
888,2,3,3500000,58,1,3,2,2,1,2,2,3941.441441
2075,3,3,10000000,90,2,1,2,1,3,3,4,4819.277108
2075,3,3,10000000,90,1,1,2,1,3,2,4,4819.277108
1570,3,3,8250000,90,1,1,2,1,2,2,4,5254.77707
1455,3,3,7675000,90,1,1,2,1,3,3,4,5274.914089
1490,3,3,7850000,90,3,1,2,1,3,2,4,5268.456376
1490,3,3,7850000,90,1,1,2,1,3,3,4,5268.456376
1200,3,3,5500000,58,1,1,3,1,2,3,3,4583.333333
1500,3,3,11000000,37,1,2,2,2,4,2,4,7333.333333
1200,3,3,6000000,58,4,1,3,1,2,1,3,5000
1450,3,3,11000000,37,1,2,2,1,4,2,4,7586.206897
860,2,3,3200000,122,1,1,1,1,3,3,3,3720.930233
522,2,2,2300000,118,1,1,1,2,1,1,4,4406.130268
1530,3,3,10700000,37,4,1,1,1,3,2,3,6993.464052
500,1,1,1700000,122,2,1,1,1,3,3,3,3400
1010,2,3,4800000,118,2,1,1,1,3,3,3,4752.475248
1180,3,3,6500000,178,1,2,3,1,3,3,4,5508.474576
1420,3,3,8000000,118,1,1,1,1,2,1,3,5633.802817
1250,3,3,8500000,37,1,2,3,1,4,2,5,6800
1420,3,3,8000000,118,5,1,1,1,2,2,3,5633.802817
1400,3,3,7200000,104,1,1,2,2,1,3,3,5142.857143
975,2,3,4095000,118,1,3,2,1,2,2,3,4200
1500,3,3,9500000,118,1,1,1,1,3,2,3,6333.333333
1500,3,3,10000000,118,3,1,1,1,3,3,3,6666.666667
1154,3,3,6500000,137,2,2,3,1,4,3,4,5632.582322
1320,3,3,8000000,118,1,1,1,1,3,3,3,6060.606061
1155,3,3,6000000,118,1,1,1,1,3,3,3,5194.805195
1100,2,3,6000000,58,1,2,3,1,2,2,3,5454.545455
1040,2,3,4000000,58,1,2,3,1,2,3,3,3846.153846
740,2,2,3330000,122,1,1,2,2,3,3,3,4500
1010,2,3,4500000,118,1,1,1,2,4,3,3,4455.445545
1124,2,3,7000000,118,1,1,1,1,3,1,3,6227.758007
800,2,2,4000000,118,2,1,1,1,2,1,3,5000
750,2,2,3500000,122,1,1,2,1,1,3,3,4666.666667
1124,2,3,7000000,118,1,1,1,1,3,1,3,6227.758007
650,2,2,2400000,118,1,1,1,1,2,3,3,3692.307692
710,1,2,3500000,118,1,1,1,1,3,1,5,4929.577465
1200,3,3,6500000,118,4,1,1,2,3,3,3,5416.666667
1310,3,3,7200000,118,4,1,1,2,2,3,3,5496.183206
1100,3,3,5000000,118,1,1,1,1,3,2,3,4545.454545
1200,2,3,6200000,118,1,2,3,1,2,2,4,5166.666667
1050,3,2,5000000,118,1,1,1,3,3,1,3,4761.904762
1310,3,3,7500000,118,1,1,1,1,3,3,3,5725.19084
1310,3,3,7500000,118,3,1,1,1,3,3,5,5725.19084
1310,3,3,7500000,118,2,1,1,1,3,2,5,5725.19084
1310,3,3,7500000,118,1,1,1,1,3,3,5,5725.19084
1310,3,3,7500000,118,1,1,1,1,4,3,5,5725.19084
850,2,2,3500000,118,1,1,1,1,3,2,3,4117.647059
1280,3,3,7000000,118,1,1,1,3,2,3,3,5468.75
850,2,2,3500000,118,1,1,1,1,2,2,3,4117.647059
1180,3,3,6500000,118,5,1,1,3,4,3,5,5508.474576
1500,3,3,15000000,178,1,1,2,2,2,3,4,10000
1575,3,3,6500000,118,1,1,2,2,3,3,3,4126.984127
1316,4,4,7896000,118,3,2,3,2,2,3,4,6000
1316,4,4,7895000,118,1,1,3,2,2,3,4,5999.240122
1575,3,3,6500000,118,3,1,2,1,3,3,3,4126.984127
1400,3,3,7000000,118,1,1,1,1,3,1,2,5000
1268,3,3,13000000,37,1,2,1,1,4,3,5,10252.36593
1375,3,3,14600000,20,1,1,2,1,4,3,4,10618.18182
1375,3,3,14600000,20,1,1,2,2,4,2,4,10618.18182
1375,3,3,14600000,20,1,1,2,2,4,3,4,10618.18182
1500,3,3,12800000,20,1,1,2,1,4,2,4,8533.333333
1500,3,3,12800000,20,1,1,2,1,4,2,4,8533.333333
1475,3,3,15500000,20,1,1,2,1,4,3,4,10508.47458
1133,3,3,4532000,118,1,1,2,1,4,3,3,4000
1495,3,3,15700000,20,1,1,2,3,4,2,4,10501.67224
1208,3,3,12900000,20,1,1,2,1,4,3,4,10678.80795
1208,3,3,12900000,20,1,1,2,2,4,3,4,10678.80795
1495,3,3,12800000,20,1,1,2,2,4,3,4,8561.87291
1495,3,3,15700000,20,2,1,2,1,4,1,4,10501.67224
1300,3,3,6000000,129,1,1,2,1,3,3,4,4615.384615
1207,3,3,10500000,20,2,2,2,1,3,2,4,8699.25435
1750,3,3,11100000,20,1,1,2,1,4,1,4,6342.857143
1750,3,3,11100000,20,1,1,2,1,4,1,4,6342.857143
1750,3,3,10800000,20,1,1,2,1,4,1,4,6171.428571
1550,4,3,12500000,178,1,2,1,1,2,3,3,8064.516129
1235,3,3,9000000,37,1,1,1,2,4,2,5,7287.449393
1200,3,3,6500000,118,1,1,2,1,5,2,5,5416.666667
940,3,3,5200000,118,1,1,2,1,4,3,5,5531.914894
1575,3,3,9000000,118,4,1,2,1,4,2,5,5714.285714
1200,3,3,6000000,109,1,1,2,1,1,2,3,5000
2400,8,7,10000000,141,1,1,1,1,2,1,2,4166.666667
800,2,2,3500000,118,1,1,2,1,3,2,5,4375
921,2,3,7500000,168,1,1,1,2,2,1,4,8143.322476
1220,3,3,6600000,118,4,1,2,1,3,3,3,5409.836066
1305,3,3,13900000,20,4,1,2,1,4,1,4,10651.341
1305,3,3,11200000,20,1,1,2,1,4,3,4,8582.375479
1730,3,4,13000000,37,1,2,1,2,4,2,4,7514.450867
1800,3,3,9540000,118,1,1,2,1,5,2,3,5300
850,2,2,4250000,118,3,1,3,1,3,2,3,5000
1120,3,3,7000000,118,1,2,3,3,2,2,4,6250
1275,3,3,7650000,118,1,1,3,3,2,2,4,6000
1140,2,3,5000000,118,1,1,2,1,4,2,5,4385.964912
1496,4,3,12500000,122,1,1,2,2,6,1,4,8355.614973
1545,4,4,7000000,118,4,2,1,3,2,3,3,4530.744337
1500,3,3,9000000,178,1,2,3,1,3,1,3,6000
1660,4,3,9000000,104,1,1,1,2,3,1,3,5421.686747
1010,2,3,5500000,17,1,1,1,1,3,3,4,5445.544554
1189,2,3,6539000,168,1,1,1,1,4,2,4,5499.579479
1100,2,3,8000000,17,2,2,1,1,3,3,4,7272.727273
1050,3,3,5000000,118,5,1,3,1,3,1,3,4761.904762
1050,3,3,5000000,118,1,2,1,1,2,3,3,4761.904762
2200,4,3,16000000,178,1,1,1,1,3,3,3,7272.727273
1100,3,3,4800000,118,5,1,1,1,3,3,3,4363.636364
900,2,2,4700000,178,1,1,2,1,5,3,3,5222.222222
1187,3,3,6000000,118,2,1,3,1,1,3,4,5054.759899
2224,3,3,10500000,104,2,1,2,1,1,3,3,4721.223022
1180,3,3,7500000,37,1,1,2,1,1,3,3,6355.932203
1100,2,3,3800000,118,1,1,3,1,3,3,3,3454.545455
900,2,2,4800000,118,4,1,3,1,3,1,3,5333.333333
1010,3,2,5000000,122,4,2,2,1,3,2,4,4950.49505
1273,3,3,6000000,118,1,1,3,1,3,2,3,4713.275727
1460,4,3,11000000,118,1,2,3,1,2,3,4,7534.246575
838,2,2,4500000,118,1,1,3,1,3,3,3,5369.928401
2100,4,4,16500000,37,1,2,3,1,4,3,5,7857.142857
900,2,2,3000000,58,1,1,2,2,1,2,4,3333.333333
1440,3,3,9500000,122,1,2,2,2,5,2,5,6597.222222
1460,4,3,11000000,118,2,2,3,1,2,3,4,7534.246575
2100,4,3,18000000,37,4,2,3,3,4,2,5,8571.428571
1112,2,3,5782000,118,1,2,3,1,1,1,4,5199.640288
1560,4,4,6500000,63,1,1,2,1,1,1,3,4166.666667
1850,4,3,17000000,37,1,1,1,1,3,3,3,9189.189189
1300,3,3,12000000,178,1,3,2,1,2,3,4,9230.769231
1050,2,2,5500000,122,2,1,2,1,1,3,4,5238.095238
1500,3,3,8800000,178,1,1,2,1,3,3,3,5866.666667
1000,2,2,3700000,41,1,1,2,1,1,1,5,3700
1584,4,3,12000000,118,1,2,3,1,2,1,4,7575.757576
1578,4,3,12000000,118,1,2,3,1,2,3,4,7604.562738
1380,3,3,6200000,63,1,1,2,1,1,2,3,4492.753623
1335,3,3,8800000,118,1,1,1,1,3,3,3,6591.7603
1590,3,3,7700000,104,1,2,3,1,2,3,5,4842.767296
1250,3,3,7000000,145,1,1,1,1,4,3,4,5600
1500,4,3,9000000,178,1,1,2,1,5,3,3,6000
1190,4,3,5200000,118,1,2,3,1,3,3,4,4369.747899
630,2,2,2500000,118,1,2,1,1,1,1,4,3968.253968
630,2,2,3000000,118,1,2,1,2,1,2,4,4761.904762
1450,3,3,8700000,118,1,1,3,1,2,3,4,6000
1450,3,3,8700000,118,1,3,3,1,2,3,4,6000
1075,3,3,5052000,63,1,1,2,1,1,2,3,4699.534884
1450,3,3,8700000,118,2,1,3,3,2,3,4,6000
1600,3,4,8500000,118,1,2,3,1,3,2,4,5312.5
1635,3,3,12500000,104,1,2,3,1,2,4,5,7645.259939
956,2,2,5800000,122,4,1,2,2,1,2,4,6066.945607
1230,3,3,6000000,63,1,1,2,1,1,2,3,4878.04878
1000,2,3,4800000,41,1,2,1,2,1,2,3,4800
1000,2,3,4800000,41,1,2,1,2,1,1,3,4800
905,2,2,3801000,118,1,1,1,1,3,3,3,4200
780,2,2,2500000,118,1,2,1,1,1,2,4,3205.128205
1110,3,3,5500000,118,1,2,2,2,1,2,4,4954.954955
1820,3,3,16000000,178,1,2,2,1,2,2,4,8791.208791
650,2,2,2575000,118,1,2,3,2,1,3,4,3961.538462
740,2,2,2800000,129,4,1,2,1,3,3,4,3783.783784
1370,3,3,7500000,116,1,1,1,1,4,1,3,5474.452555
850,2,2,3200000,118,1,2,1,1,2,1,3,3764.705882
3070,5,4,26000000,104,1,2,3,1,2,3,5,8469.055375
1400,3,3,7000000,63,1,1,2,1,1,3,3,5000
2150,4,3,16000000,37,1,2,1,1,3,3,3,7441.860465
2363,4,4,22000000,37,1,1,1,1,3,3,3,9310.1989
1000,2,2,4000000,118,1,1,3,1,3,3,4,4000
1495,3,3,10500000,114,1,1,2,2,4,2,4,7023.411371
950,2,2,4000000,118,4,1,3,1,3,3,4,4210.526316
1140,3,3,5244000,118,1,1,3,1,1,3,4,4600
1395,3,3,8091000,118,1,2,3,3,3,3,4,5800
950,2,2,4800000,145,1,1,3,1,3,3,4,5052.631579
630,2,2,2500000,118,2,2,3,1,1,1,4,3968.253968
1000,2,2,4500000,58,4,2,3,2,2,2,3,4500
1200,3,3,5000000,118,1,2,1,1,2,3,3,4166.666667
1365,3,3,7000000,118,3,1,3,1,3,3,4,5128.205128
1850,4,3,17000000,37,1,1,1,2,3,1,3,9189.189189
1650,4,3,13500000,37,1,2,1,1,3,2,3,8181.818182
1400,3,3,10500000,37,1,2,3,2,4,3,5,7500
1430,3,3,10500000,116,1,1,2,2,4,3,4,7342.657343
855,2,2,4702000,118,4,2,2,1,2,1,4,5499.415205
1100,2,3,4200000,118,1,2,3,2,3,3,4,3818.181818
850,2,2,3700000,118,1,2,3,3,1,2,4,4352.941176
1130,3,3,7200000,118,1,2,2,1,2,1,4,6371.681416
